ticker,year,quarter,time,revenue_net,cogs,gross_profit,other_profit,profit_after_tax,financial_income_net,net_income_parent,total_expenses,total_revenue,profit_before_tax
ASM,2022,4,Q4-2022,3197318597.435,2851196151.228,333005655.708,8597542.017,65687471.288,-125407064.142,43755956.451,,,73890145.254
ASP,2020,1,Q1-2020,734250644.827,598703598.987,120908213.189,3079813.866,-7883135.154,-12158161.318,-7038233.326,,,-4495798.424
ASP,2020,2,Q2-2020,580080608.241,448562864.678,124730767.498,1110323.426,11688951.703,-1354170.985,11921163.863,,,17016925.518
ASP,2020,3,Q3-2020,500413947.319,480503656.474,19910290.845,-1.0,5231167.891,-2793450.562,5231167.891,,,6538959.863
ASP,2020,4,Q4-2020,777792877.523,683912317.002,70430757.879,-13553707.306,25927206.929,120051236.764,26031453.177,,,29762959.859
ASP,2021,1,Q1-2021,812640624.011,691701706.351,108987601.649,12449129.673,6724129.417,-2758446.435,6402677.823,,,8406193.467
ASP,2021,2,Q2-2021,791796737.765,653789838.147,118296536.022,3396580.279,7189267.107,-1336325.673,6865615.968,,,9634004.98
ASP,2021,3,Q3-2021,820289265.762,702751170.053,106712976.33,287440.014,2358613.855,467032.739,1722808.028,,,3901214.206
ASP,2021,4,Q4-2021,1029488697.732,888878454.59,121603164.94,567807.65,13788000.92,-3978612.527,13956838.901,,,12622182.737
ASP,2022,1,Q1-2022,1165045768.142,1050550223.255,108848984.812,966316.424,1110979.712,-5922840.877,1105778.785,,,2239923.962
ASP,2022,2,Q2-2022,1073845362.136,970878558.199,91595288.018,5922333.68,-23227099.227,-11514829.236,-22100135.616,,,-23247743.37
ASP,2022,3,Q3-2022,917983876.986,818605787.429,86674300.903,446105.568,-18393884.124,-9556887.193,-17468520.885,,,-18399273.734
ASP,2022,4,Q4-2022,959351094.96,850898044.946,104285792.859,56713621.261,54920275.769,-17667669.695,40591068.309,,,62850397.985
AST,2020,1,Q1-2020,196390161.736,103626635.652,92728480.629,1540634.382,16080695.886,12664643.942,13896113.954,,,19986489.812
AST,2020,2,Q2-2020,45957576.106,26249995.198,19707580.908,2022888.079,-14573246.874,4154113.731,-13395592.282,,,-15340294.61
AST,2020,3,Q3-2020,54501439.425,39942007.236,14559432.189,1937822.748,-30198532.07,3587691.062,-28353327.117,,,-31743463.376
AST,2020,4,Q4-2020,62646452.879,39579262.918,23067189.961,318858.799,-22855815.45,2318146.745,-21160185.984,,,-22054773.395
AST,2021,1,Q1-2021,58328261.947,42516907.831,15811354.116,-5233.566,-31832156.775,3217692.265,-30241814.889,,,-31832156.775
AST,2021,2,Q2-2021,50709137.284,39014942.747,11447394.537,154040.153,-35081734.745,1577526.332,-32334626.766,,,-35081734.745
AST,2021,3,Q3-2021,17724475.939,20671999.858,-3334508.919,682026.613,-43525839.564,281838.737,-39863950.382,,,-43525839.564
AST,2022,1,Q1-2022,67668554.137,36508314.757,31160239.38,53620.416,-23691559.32,1986982.204,-21273110.54,,,-23691559.32
AST,2022,2,Q2-2022,134589057.186,62769364.383,71819692.803,584439.987,16598878.422,-13943.108,13768006.81,,,16598878.422
AST,2022,3,Q3-2022,185098347.217,86840365.815,98257981.402,363010.184,15551117.886,1753298.417,12793832.841,,,17455108.771
AST,2022,4,Q4-2022,216518948.684,98067885.67,118165887.014,1377387.011,25343332.094,2221885.31,17858544.128,,,28829420.119
ATS,2020,1,Q1-2020,8194106.2,6627279.149,1566827.051,4375.337,60477.045,625.771,60477.045,,,75596.306
ATS,2020,2,Q2-2020,7290137.7,6823220.742,466916.958,-2129.342,35384.906,77.432,35384.906,,,44231.132
ATS,2020,3,Q3-2020,10782416.25,9924301.76,858114.49,-181154.479,104870.771,146.555,104870.771,,,123968.762
ATS,2020,4,Q4-2020,10590259.806,9760304.524,829955.282,-1.0,-691639.224,123.941,-691639.224,,,-691639.224
ATS,2021,1,Q1-2021,7952245.388,6720069.76,1232175.628,-570000.681,5464.51,13693.211,5464.51,,,6830.637
ATS,2021,2,Q2-2021,9324536.618,8810075.511,514461.107,-92989.494,81981.112,-4729.549,81981.112,,,137664.705
ATS,2021,3,Q3-2021,9789681.236,9210547.739,579133.497,-1.0,145286.362,-46069.612,145286.362,,,181607.952
ATS,2021,4,Q4-2021,11331462.486,9599088.432,1732374.054,-392222.158,-67860.87,191487.593,-67860.87,,,-67860.87
ATS,2022,1,Q1-2022,8770728.9,7459181.487,1311547.413,-420637.257,580727.14,398571.631,580727.14,,,831068.239
ATS,2022,2,Q2-2022,10142274.35,8395189.344,1747085.006,-654437.243,11601.268,-13221.039,11601.268,,,610025.359
ATS,2022,3,Q3-2022,11182851.5,10486742.176,696109.324,-2500.0,144292.981,52.773,144292.981,,,180366.959
ATS,2022,4,Q4-2022,12153494.55,11604597.723,548896.827,-4.462,79695.354,28.783,79695.354,,,99619.193
BAB,2020,1,Q1-2020,,,,,,,142837000.0,2159201000.0,2607858000.0,178619000.0
BAB,2020,2,Q2-2020,,,,,,,139863000.0,1775054000.0,2334498000.0,174806000.0
BAB,2020,3,Q3-2020,,,,,,,135518000.0,1931820000.0,2437325000.0,168660000.0
BAB,2020,4,Q4-2020,,,,,,,175977000.0,1975264000.0,2622571000.0,214629000.0
BAB,2021,1,Q1-2021,,,,,,,183814000.0,1933505000.0,2406568000.0,229847000.0
BAB,2021,2,Q2-2021,,,,,,,164535000.0,1818204000.0,2420784000.0,205623000.0
BAB,2021,3,Q3-2021,,,,,,,213271000.0,1804778000.0,2350229000.0,266603000.0
BAB,2021,4,Q4-2021,,,,,,,164719000.0,1889562000.0,2533550000.0,206292000.0
BAB,2022,1,Q1-2022,,,,,,,196616000.0,1888050000.0,2437033000.0,245865000.0
BAB,2022,2,Q2-2022,,,,,,,161628000.0,1987846000.0,2531288000.0,202149000.0
BAB,2022,3,Q3-2022,,,,,,,228147000.0,2004435000.0,2751787000.0,284112000.0
BAB,2022,4,Q4-2022,,,,,,,286579000.0,2685775000.0,2921821000.0,357397000.0
BBC,2020,1,Q1-2020,210650781.583,154214218.554,52240961.357,2949004.514,1098664.283,5192600.919,1098664.283,,,4052924.987
BBC,2020,2,Q2-2020,175297458.124,137221451.604,33748755.949,77763627.23,49012866.055,3289087.33,49012866.055,,,63388240.127
BBC,2020,3,Q3-2020,345627447.842,245927570.636,99216991.039,3052075.401,9429287.857,3400306.088,9429287.857,,,15738759.005
BBC,2020,4,Q4-2020,525146307.494,348342663.873,175613277.347,-5998538.263,34784452.999,5345771.197,34784452.999,,,39229774.553
BBC,2021,1,Q1-2021,339391362.566,234791968.765,101482215.389,533269.289,7469233.452,3133861.235,7469233.452,,,9053032.699
BBC,2021,2,Q2-2021,185181718.681,135275796.259,45504645.612,-147955.663,103513.834,2840376.077,103513.834,,,103513.834
BBC,2021,3,Q3-2021,132968104.395,102146750.432,30219986.826,-42757.092,-3396112.583,2313865.864,-3396112.583,,,-3396112.583
BBC,2021,4,Q4-2021,443386205.344,303749755.577,137827254.645,5637648.318,17753081.03,1203874.143,17753081.03,,,21340049.675
BBC,2022,1,Q1-2022,303624252.483,224863953.686,76910133.401,161746358.104,131431591.02,5749554.892,131431591.02,,,165419610.299
BBC,2022,2,Q2-2022,241424040.898,186632467.368,53250878.911,-856869.249,-2857380.832,5775651.097,-2857380.832,,,-1264955.421
BBC,2022,3,Q3-2022,400291416.765,269139638.343,129821584.25,-1134119.042,22006772.677,7597406.514,22006772.677,,,27411879.37
BBC,2022,4,Q4-2022,673436773.816,455355626.695,216688876.662,-175432.707,37612490.412,3919025.941,37612490.412,,,39966722.422
BBS,2020,1,Q1-2020,118291831.182,106849788.447,11442042.735,147814.769,1368733.662,-3998201.876,1368733.662,,,1720667.078
BBS,2020,2,Q2-2020,126780316.558,113442770.813,13055154.836,79721.698,1883586.104,-3599143.725,1883586.104,,,2364316.363
BBS,2020,3,Q3-2020,139503349.189,122285312.432,17218036.757,67925.292,1942934.682,-3299029.596,1942934.682,,,2435418.352
BBS,2020,4,Q4-2020,105960875.956,92176132.888,13784743.068,90256.165,1170436.518,-3693983.696,1170436.518,,,1847207.992
BBS,2021,1,Q1-2021,132776697.174,122190915.539,10585781.635,51558.738,2070592.924,-3217573.397,2070592.924,,,2594991.155
BBS,2021,2,Q2-2021,138450634.583,128306835.379,10143799.204,39196.386,1643093.247,-3153054.382,1643093.247,,,2060616.559
BBS,2021,3,Q3-2021,101624459.774,93709388.318,7915071.456,49751.227,1194752.246,-2991967.526,1194752.246,,,1496440.307
BBS,2021,4,Q4-2021,150502018.163,136322525.782,14179492.381,15210.609,4799181.906,-3014746.567,4799181.906,,,6011389.944
BBS,2022,1,Q1-2022,119461568.22,108927443.413,10534124.807,37387.649,2799354.109,-2477087.684,2799354.109,,,3505192.636
BBS,2022,2,Q2-2022,113287429.46,103658086.046,9629343.414,59849.475,3619717.753,-2250928.902,3619717.753,,,4530157.809
BBS,2022,3,Q3-2022,114090863.68,103692631.85,10398231.83,64521.164,2067173.255,-2598011.534,2067173.255,,,2589216.569
BBS,2022,4,Q4-2022,101581742.902,91474639.755,10106283.147,-19352.105,-507625.327,-3454580.847,-507625.327,,,-602574.058
BCC,2020,1,Q1-2020,1050945518.869,921928505.025,129017013.844,-3414904.757,18575533.861,-20857813.395,20191410.54,,,25082750.09
BCC,2020,2,Q2-2020,1085206352.118,934286104.311,150851331.444,-3266001.323,42116986.681,-19505134.842,43719035.479,,,53099682.619
BCC,2020,3,Q3-2020,1052154867.486,935568941.317,116585926.169,-1746924.893,20841818.135,-18771592.956,21666789.447,,,27755932.081
BCC,2020,4,Q4-2020,1111287035.659,968374887.111,142879114.457,-512338.198,64019464.147,-17190412.79,66118987.786,,,59987862.28
BCC,2021,1,Q1-2021,1060247852.31,965068711.387,95179140.923,-2416411.977,7232607.652,-12352160.232,8577290.75,,,10644577.774
BCC,2021,2,Q2-2021,1187164690.977,979172596.339,207992094.638,-3599636.306,89696323.952,-11052366.778,91420855.17,,,115415493.772
BCC,2021,3,Q3-2021,878581892.26,805919176.994,72662715.266,-4531842.941,-8117652.58,-10878796.519,-6295971.934,,,-7994841.296
BCC,2021,4,Q4-2021,1204096122.802,1092280225.868,111776588.297,-17902686.607,-10815015.964,-9765358.537,-9346886.693,,,-6969465.97
BCC,2022,1,Q1-2022,1182730385.148,1011659024.862,171071360.286,4217971.28,68615906.967,-8587174.143,70146600.301,,,87587924.076
BCC,2022,2,Q2-2022,1133915670.959,964630660.264,169285010.695,-390554.166,52096579.337,-8103596.066,53793577.587,,,67612362.422
BCC,2022,3,Q3-2022,1018661611.232,940778632.001,41390463.695,510432.253,-37551985.815,-8719989.3,-36146167.633,,,-45305380.644
BCC,2022,4,Q4-2022,953111461.858,870640652.904,48861552.178,-1254016.44,-25883585.149,-10890451.115,-24323553.376,,,-30166258.134
BCM,2020,1,Q1-2020,1323142175.979,664906826.826,564455384.221,2380075.001,332226604.989,-142831112.234,310677547.481,,,364389589.925
BCM,2020,2,Q2-2020,1277853350.653,700190178.474,554130567.562,7489863.112,248327426.052,-160072999.832,222747863.749,,,275936850.352
BCM,2020,3,Q3-2020,1599303068.036,827656487.712,725928074.396,-2838744.111,631088673.33,-155826877.033,585599460.502,,,690018267.649
BCM,2020,4,Q4-2020,2549120844.009,1182036026.484,1331051290.005,10712472.175,866854972.141,-90274644.355,773765734.028,,,993146004.31
BCM,2021,1,Q1-2021,1409194337.419,818970099.653,579956064.173,-1179032.51,467901654.083,-121871965.389,456598570.051,,,507896277.534
BCM,2021,2,Q2-2021,1640008433.261,910325423.417,726895497.002,-25991340.38,505709202.295,-145155299.261,472875575.918,,,542962938.091
BCM,2021,3,Q3-2021,883020073.488,343293972.016,417932113.79,-94119445.699,50339466.12,-149547874.567,48575797.672,,,52331341.921
BCM,2021,4,Q4-2021,3112322364.373,1632022968.621,1479436885.076,-269841930.115,331469542.329,-555048167.91,284690793.606,,,472981755.777
BCM,2022,1,Q1-2022,1436881188.991,612712205.882,820636643.542,-4100610.695,391040729.79,-243286373.745,424575311.886,,,468257988.022
BCM,2022,2,Q2-2022,1136695250.285,393346413.803,742930609.235,-29218668.966,415321684.171,-88125747.562,415321684.171,,,507089605.214
BCM,2022,3,Q3-2022,2264229812.652,1588538391.533,674906731.18,30239645.551,259159391.945,-128688015.909,203274219.858,,,310947439.585
BCM,2022,4,Q4-2022,893960486.996,573677202.118,305143926.701,-52425828.393,6944366.9,-241604334.613,56308481.835,,,21362626.461
BDB,2020,1,Q1-2020,2388745.45,1894175.123,494570.327,28285.189,13045.851,42089.29,13045.851,,,23936.564
BDB,2020,2,Q2-2020,20653879.503,18891632.462,1762247.041,8605.918,400652.096,126661.936,400652.096,,,503518.156
BDB,2020,3,Q3-2020,31278300.217,28543664.739,2734635.478,12322.084,621071.543,105454.44,621071.543,,,722179.969
BDB,2020,4,Q4-2020,7712803.101,6050528.926,1660945.604,56271.127,330317.226,70732.555,330317.226,,,347831.569
BDB,2021,1,Q1-2021,2962826.009,2479962.737,481900.581,-8310.012,16870.563,70630.392,16870.563,,,28342.616
BDB,2021,2,Q2-2021,32503428.743,30107615.837,2393141.27,176774.193,560141.283,128085.058,560141.283,,,706289.67
BDB,2021,3,Q3-2021,11159082.517,10156357.198,1002725.319,-7.422,148893.292,76167.68,148893.292,,,188751.763
BDB,2021,4,Q4-2021,18900662.453,15094024.684,3806637.769,11275.825,847568.518,15797.31,847568.518,,,1066588.848
BDB,2022,1,Q1-2022,6420782.392,5671776.58,749005.812,5044.797,62292.621,6044.635,62292.621,,,82497.818
BDB,2022,2,Q2-2022,32049728.693,29028069.268,3021659.425,207472.936,663303.382,131.552,663303.382,,,830955.018
BDB,2022,3,Q3-2022,17732802.033,15973524.532,1757842.301,26461.291,270670.588,21535.38,270670.588,,,338364.485
BDB,2022,4,Q4-2022,18633253.109,16674860.679,1956434.43,5702.226,398546.143,-137365.42,398546.143,,,498182.679
BFC,2020,1,Q1-2020,899916327.034,779930129.4,108139717.832,1876473.276,4552855.951,-20812724.378,7137955.673,,,8034579.033
BFC,2020,2,Q2-2020,1698978704.553,1424536022.96,231640090.443,-32264.324,74672582.357,-30593863.621,52772427.166,,,88086676.938
BFC,2020,3,Q3-2020,1416823986.723,1166650788.758,234352940.152,89597.986,41237159.186,-22141745.044,33146363.249,,,52751333.236
BFC,2020,4,Q4-2020,1507205853.978,1296729124.162,181278724.528,435857.235,46210694.102,-25487903.543,40532544.155,,,52633845.57
BFC,2021,1,Q1-2021,1798910817.652,1543832651.072,222915035.141,1501575.269,68222733.537,-16869145.805,55667792.231,,,84996778.11
BFC,2021,2,Q2-2021,2372591376.129,2069848871.679,265504802.916,94603.685,80978019.514,-20034534.315,57277699.017,,,100807048.414
BFC,2021,3,Q3-2021,1812253686.135,1616381734.949,174989744.237,602849.111,34988093.142,-21509930.679,25881019.509,,,44861509.13
BFC,2021,4,Q4-2021,1867103384.833,1594334867.23,241890703.045,335590.46,112780088.143,-21522015.689,81014436.364,,,141069917.371
BFC,2022,1,Q1-2022,2630288056.113,2281598883.377,312371607.453,-270531.181,86307529.598,-26859165.143,66443350.157,,,106948102.307
BFC,2022,2,Q2-2022,1847309309.265,1602971765.498,202376710.496,-151017.138,75409466.366,-23607473.461,54592643.571,,,98509249.54
BFC,2022,3,Q3-2022,2306197965.742,2102328603.236,183101385.901,-435106.332,2967758.777,-35640093.832,6084517.284,,,6849603.594
BFC,2022,4,Q4-2022,1918912787.739,1727772811.941,167079978.537,286071.942,22671687.281,-42968630.383,16419425.144,,,23040620.124
BHN,2020,1,Q1-2020,779993554.32,625352351.324,148421755.275,-773741.304,-98331777.213,22952119.135,-71757974.544,,,-96387076.359
BHN,2020,2,Q2-2020,2132491362.767,1549893620.359,568243750.014,3292562.394,245617225.042,22385001.087,223603440.522,,,271459403.863
BHN,2020,3,Q3-2020,2741615588.389,1914715610.402,805522882.348,22294024.059,340704593.113,32235162.668,312491165.275,,,403372093.318
BHN,2020,4,Q4-2020,1871988779.74,1363328864.823,488604896.699,314583224.525,233903432.56,34175167.539,254140385.148,,,241750969.907
BHN,2021,1,Q1-2021,1389535351.767,1045161929.347,330468607.094,25175084.681,47626093.69,23087421.546,63473234.951,,,62149896.899
BHN,2021,2,Q2-2021,1977562892.129,1424414261.514,511531119.48,-497159.237,181846736.994,28535017.786,146743130.177,,,204929865.414
BHN,2021,3,Q3-2021,1733823791.209,1255147763.518,440492064.528,3832354.531,137000745.529,25305379.416,127455017.704,,,156474975.9
BHN,2021,4,Q4-2021,1965886159.738,1540122225.802,415745579.769,-2857281.4,1392527.521,31163268.544,9706506.546,,,1115579.475
BHN,2022,1,Q1-2022,1369865643.823,1000571414.013,354846408.98,1012127.305,34567481.739,22163632.945,45659966.393,,,46571153.104
BHN,2022,2,Q2-2022,2162617175.455,1515662397.532,617987729.641,8030720.675,204618140.441,25739265.227,182536469.741,,,240172310.057
BHN,2022,3,Q3-2022,2475978768.526,1730680559.444,709544657.647,5226820.942,235854926.989,31148470.458,204858731.891,,,272435644.905
BHN,2022,4,Q4-2022,2516417427.451,1844731692.256,623761034.215,31539329.767,51672836.579,55039613.793,55937591.114,,,96178830.964
BIC,2020,1,Q1-2020,,,,,,,63055970.0,,,84375160.0
BIC,2020,2,Q2-2020,,,,,,,95203790.0,,,108819540.0
BIC,2020,3,Q3-2020,,,,,,,75592190.0,,,92878510.0
BIC,2020,4,Q4-2020,,,,,,,52969650.0,,,89605810.0
BIC,2021,1,Q1-2021,,,,,,,79882800.0,,,103651160.0
BIC,2021,2,Q2-2021,,,,,,,98673210.0,,,119507790.0
BIC,2021,3,Q3-2021,,,,,,,108501970.0,,,138323560.0
BIC,2021,4,Q4-2021,,,,,,,105136510.0,,,140083470.0
BIC,2022,1,Q1-2022,,,,,,,75108560.0,,,93945890.0
BIC,2022,2,Q2-2022,,,,,,,49936070.0,,,68767860.0
BIC,2022,3,Q3-2022,,,,,,,58058160.0,,,76597420.0
BIC,2022,4,Q4-2022,,,,,,,138113360.0,,,153763950.0
BID,2020,1,Q1-2020,,,,,,,1409327000.0,21868130000.0,29252892000.0,1814243000.0
BID,2020,2,Q2-2020,,,,,,,2066190000.0,21809177000.0,27098950000.0,2639824000.0
BID,2020,3,Q3-2020,,,,,,,2108359000.0,20601559000.0,28227030000.0,2703079000.0
BID,2020,4,Q4-2020,,,,,,,1636656000.0,24819187000.0,33469618000.0,2152009000.0
BID,2021,1,Q1-2021,,,,,,,2648137000.0,18368925000.0,28438600000.0,3396023000.0
BID,2021,2,Q2-2021,,,,,,,3708653000.0,18555278000.0,31167697000.0,4726158000.0
BID,2021,3,Q3-2021,,,,,,,2048016000.0,20116496000.0,29686503000.0,2673837000.0
BID,2021,4,Q4-2021,,,,,,,2217704000.0,23162446000.0,31022491000.0,2868211000.0
BID,2022,1,Q1-2022,,,,,,,3571160000.0,19570787000.0,30891363000.0,4513501000.0
BID,2022,2,Q2-2022,,,,,,,5215695000.0,21572286000.0,33899068000.0,6570351000.0
BID,2022,3,Q3-2022,,,,,,,5277956000.0,23577840000.0,34821508000.0,6673383000.0
BID,2022,4,Q4-2022,,,,,,,4186385000.0,29874059000.0,38674971000.0,5380885000.0
BKC,2020,1,Q1-2020,47560110.07,42444664.546,5115445.524,834549.86,-689615.22,-3522314.367,-689615.22,,,-689615.22
BKC,2020,2,Q2-2020,48253603.252,56306865.593,-8053262.341,1007112.141,-13104561.423,-3703910.943,-13104561.423,,,-13104561.423
BKC,2020,3,Q3-2020,32256967.091,30066385.822,2190581.269,768780.374,-3701921.83,-3953242.926,-3701921.83,,,-3701921.83
BKC,2020,4,Q4-2020,86548497.573,83259974.917,3288522.656,-1452274.266,-5536167.351,-4105123.746,-5536167.351,,,-5536167.351
BKC,2021,1,Q1-2021,38988286.036,46884001.431,-7895715.395,656695.696,-13719590.735,-3333281.804,-13719590.735,,,-13719590.735
BKC,2021,2,Q2-2021,77258956.691,85777373.158,-8518416.467,916012.455,-14262809.532,-3270999.533,-14262809.532,,,-14262809.532
BKC,2021,3,Q3-2021,58207311.991,63423527.059,-5216215.068,871092.331,-10488662.062,-3666101.9,-10488662.062,,,-10488662.062
BKC,2021,4,Q4-2021,203517285.641,155545678.38,47971607.261,634212.694,44537822.87,-1000517.091,44537822.87,,,44537822.87
BKC,2022,1,Q1-2022,30726431.924,24261245.364,6465186.56,929986.593,873580.547,-3077432.802,873580.547,,,873580.547
BKC,2022,2,Q2-2022,23095821.041,15919794.072,7176026.969,1054629.833,1760709.624,-3305777.351,1760709.624,,,1760709.624
BKC,2022,3,Q3-2022,49891708.973,45464269.732,4427439.241,798563.726,5099725.058,3000590.836,5099725.058,,,5099725.058
BKC,2022,4,Q4-2022,136585036.849,137635247.258,-1050210.409,3451321.841,-5920978.097,-3358788.957,-5920978.097,,,-5920978.097
BKG,2020,3,Q3-2020,66570224.217,57175057.771,9395166.446,-145452.045,4732897.937,-1573834.108,4697948.097,,,5771605.222
BKG,2020,4,Q4-2020,86495786.887,77014901.229,9480885.658,1011564.215,8764258.376,652787.357,8665778.782,,,9375976.803
BKG,2021,1,Q1-2021,91415716.904,81589629.03,9807965.274,-10441.498,5874281.463,-858457.203,5773949.642,,,6878791.116
BKG,2021,2,Q2-2021,79005596.174,70213339.06,8792257.114,-33059.692,4576853.797,-1321082.822,4507979.57,,,5364121.791
BKG,2021,3,Q3-2021,111113719.496,102528095.381,8585624.115,-812606.917,4198088.534,-1060352.977,4154111.334,,,5095740.813
BKG,2021,4,Q4-2021,85215492.786,73206335.605,12009157.181,5580.413,7944447.094,-708485.954,7944234.503,,,9767953.477
BKG,2022,1,Q1-2022,77931760.3,69821055.523,8110704.777,-96897.351,4997745.645,105201.826,4997745.645,,,6033184.145
BKG,2022,2,Q2-2022,99604255.488,84861746.285,14742213.718,-55115.136,10013130.06,895793.553,9983776.301,,,12315494.665
BKG,2022,3,Q3-2022,136075579.759,120957870.984,15117708.775,-98639.123,9986433.349,-560418.411,9857593.833,,,11922609.587
BKG,2022,4,Q4-2022,72663060.713,66852875.17,4552993.924,-84562.19,1699750.885,419241.177,1732147.566,,,1785355.018
BMP,2020,1,Q1-2020,1020368268.007,774099922.159,245680125.674,145251.519,102368579.717,-8354207.281,102368579.717,,,127989777.782
BMP,2020,2,Q2-2020,1256369049.856,897826089.324,353050880.293,616402.118,154582946.515,-12725782.37,154582946.515,,,192949722.605
